SDT_YY,SDT_MM,SDT_DD,SDT_DY,ARP,ODP,FLO,FLT,AOD,STT,DLY,DLY_RATE
2019,9,17,화,ARP1,ARP3,I,I1333,D,18:45,0,0.017697107
2019,9,17,화,ARP6,ARP3,I,I1560,A,22:40,0,0.078838594
2019,9,17,화,ARP3,ARP6,I,I1560,D,21:30,1,0.317832589
2019,9,17,화,ARP3,ARP6,I,I1587,A,18:25,0,0.015775979
2019,9,17,화,ARP2,ARP3,J,J1013,A,19:00,0,0.013461776
2019,9,17,화,ARP3,ARP2,J,J1013,D,18:00,0,0.065604016
2019,9,17,화,ARP3,ARP2,J,J1014,A,16:00,0,0.014512558
2019,9,17,화,ARP2,ARP3,J,J1014,D,15:05,0,0.023293193
2019,9,17,화,ARP1,ARP3,J,J1213,A,11:20,0,0.003207247
2019,9,17,화,ARP3,ARP1,J,J1213,D,10:10,0,0.057076685
2019,9,17,화,ARP3,ARP1,J,J1246,A,17:10,0,0.018888602
2019,9,17,화,ARP1,ARP3,J,J1246,D,16:00,0,0.105560556
2019,9,17,화,ARP3,ARP6,A,A1233,A,14:00,0,0.024364375
2019,9,17,화,ARP6,ARP3,A,A1233,D,12:55,0,0.054951813
2019,9,17,화,ARP3,ARP1,A,A1935,A,11:50,0,0.025156993
2019,9,17,화,ARP1,ARP3,A,A1935,D,10:40,0,0.058080066
2019,9,17,화,ARP3,ARP1,A,A1985,A,20:05,0,0.061891969
2019,9,17,화,ARP1,ARP3,A,A1985,D,18:55,0,0.108161509
2019,9,17,화,ARP3,ARP1,B,B1015,A,19:20,0,0.070708811
2019,9,17,화,ARP1,ARP3,B,B1015,D,18:10,0,0.087198623
2019,9,17,화,ARP3,ARP2,B,B1109,A,13:00,0,0.016690642
2019,9,17,화,ARP2,ARP3,B,B1109,D,12:00,0,0.032997113
2019,9,17,화,ARP3,ARP2,B,B1139,A,18:55,0,0.030177811
2019,9,17,화,ARP2,ARP3,B,B1139,D,17:55,0,0.020184815
2019,9,17,화,ARP3,ARP5,B,B1301,A,10:05,0,0.01380645
2019,9,17,화,ARP5,ARP3,B,B1301,D,9:05,0,0.020283235
2019,9,17,화,ARP3,ARP1,F,F1211,A,12:05,0,0.052203968
2019,9,17,화,ARP1,ARP3,F,F1211,D,10:55,0,0.031760816
2019,9,17,화,ARP1,ARP3,H,H1122,A,18:30,0,0.069224544
2019,9,17,화,ARP3,ARP1,H,H1122,D,17:20,1,0.271951139
2019,9,17,화,ARP2,ARP3,H,H1506,A,14:00,0,0.044160772
2019,9,17,화,ARP3,ARP2,H,H1506,D,12:55,0,0.075808957
2019,9,17,화,ARP3,ARP4,H,H1701,A,9:35,0,0.003104178
2019,9,17,화,ARP4,ARP3,H,H1701,D,8:30,0,0.019468786
2019,9,17,화,ARP3,ARP1,I,I1316,D,12:30,0,0.044595797
2019,9,17,화,ARP3,ARP1,I,I1335,A,20:15,0,0.10345789
2019,9,17,화,ARP1,ARP3,I,I1335,D,19:05,0,0.06830471
2019,9,17,화,ARP3,ARP2,I,I1561,A,8:35,0,0.002696287
2019,9,17,화,ARP2,ARP3,I,I1561,D,7:30,0,0.019767318
2019,9,17,화,ARP6,ARP3,I,I1587,D,17:15,0,0.22055003
2019,9,17,화,ARP2,ARP3,J,J1015,A,21:00,0,0.054031171
2019,9,17,화,ARP3,ARP2,J,J1015,D,20:00,0,0.198698744
2019,9,17,화,ARP3,ARP1,J,J1214,A,10:30,0,0.034517057
2019,9,17,화,ARP1,ARP3,J,J1214,D,9:20,0,0.086291961
2019,9,17,화,ARP1,ARP3,J,J1229,A,14:55,0,0.036672994
2019,9,17,화,ARP3,ARP1,J,J1229,D,13:45,0,0.08582446
2019,9,17,화,ARP1,ARP3,J,J1247,A,18:10,0,0.019267591
2019,9,17,화,ARP3,ARP1,J,J1247,D,17:00,1,0.295784563
2019,9,17,화,ARP3,ARP1,J,J1266,A,21:40,0,0.011667633
2019,9,17,화,ARP1,ARP3,J,J1266,D,20:30,0,0.025101746
2019,9,17,화,ARP6,ARP3,A,A1234,A,16:15,0,0.044037946
2019,9,17,화,ARP3,ARP6,A,A1234,D,15:10,0,0.019030353
2019,9,17,화,ARP3,ARP1,A,A1913,A,8:35,0,0.002731655
2019,9,17,화,ARP1,ARP3,A,A1913,D,7:25,0,0.026577177
2019,9,17,화,ARP1,ARP3,A,A1936,A,15:00,0,0.025883602
2019,9,17,화,ARP3,ARP1,A,A1936,D,13:50,0,0.089344613
2019,9,17,화,ARP1,ARP3,A,A1962,A,17:35,0,0.068250597
2019,9,17,화,ARP3,ARP1,A,A1962,D,16:25,0,0.173464045
2019,9,17,화,ARP1,ARP3,A,A1986,A,21:00,0,0.04074163
2019,9,17,화,ARP3,ARP1,A,A1986,D,19:50,0,0.126577914
2019,9,17,화,ARP1,ARP3,B,B1020,A,17:45,0,0.076567359
2019,9,17,화,ARP3,ARP1,B,B1020,D,16:35,1,0.367592305
2019,9,17,화,ARP3,ARP1,B,B1021,A,16:00,0,0.115980498
2019,9,17,화,ARP1,ARP3,B,B1021,D,14:55,1,0.416646659
2019,9,17,화,ARP2,ARP3,B,B1110,A,16:00,0,0.042248219
2019,9,17,화,ARP3,ARP2,B,B1110,D,14:55,0,0.021255976
2019,9,17,화,ARP5,ARP3,B,B1306,A,18:55,0,0.002310934
2019,9,17,화,ARP3,ARP5,B,B1306,D,17:45,0,0.145946071
2019,9,17,화,ARP1,ARP3,F,F1212,A,13:55,0,0.018593479
2019,9,17,화,ARP3,ARP1,F,F1212,D,12:45,0,0.054312441
2019,9,17,화,ARP3,ARP1,F,F1225,A,17:45,0,0.047169957
2019,9,17,화,ARP1,ARP3,F,F1225,D,16:35,0,0.100144692
2019,9,17,화,ARP13,ARP3,F,F1304,A,17:15,0,0.075417154
2019,9,17,화,ARP3,ARP13,F,F1304,D,16:25,1,0.573692203
2019,9,17,화,ARP1,ARP3,H,H1106,A,11:20,0,0.003048979
2019,9,17,화,ARP3,ARP1,H,H1106,D,10:10,0,0.03989093
2019,9,17,화,ARP3,ARP1,H,H1107,A,10:10,0,0.014808702
2019,9,17,화,ARP1,ARP3,H,H1107,D,9:00,0,0.03084599
2019,9,17,화,ARP3,ARP1,H,H1123,A,16:55,0,0.045407351
2019,9,17,화,ARP1,ARP3,H,H1123,D,15:45,0,0.093136795
2019,9,17,화,ARP2,ARP3,H,H1508,A,15:00,0,0.076931424
2019,9,17,화,ARP3,ARP2,H,H1508,D,14:05,0,0.062235694
2019,9,17,화,ARP4,ARP3,H,H1704,A,15:30,0,0.066157177
2019,9,17,화,ARP3,ARP4,H,H1704,D,14:25,0,0.066561639
2019,9,17,화,ARP3,ARP1,I,I1317,A,16:30,0,0.111814626
2019,9,17,화,ARP1,ARP3,I,I1317,D,15:20,1,0.252264649
2019,9,17,화,ARP1,ARP3,I,I1336,A,22:15,0,0.020826129
2019,9,17,화,ARP2,ARP3,I,I1562,A,11:30,0,0.02608279
2019,9,17,화,ARP3,ARP2,I,I1562,D,10:30,0,0.10678032
2019,9,17,화,ARP8,ARP3,I,I1592,A,10:20,0,0.020624239
2019,9,17,화,ARP3,ARP8,I,I1592,D,9:30,0,0.107921414
2019,9,17,화,ARP3,ARP2,J,J1016,A,17:20,0,0.030803267
2019,9,17,화,ARP2,ARP3,J,J1016,D,16:20,0,0.041420791
2019,9,17,화,ARP1,ARP3,J,J1267,A,22:15,0,0.017038744
2019,9,17,화,ARP3,ARP1,J,J1267,D,21:05,0,0.057931006
2019,9,17,화,ARP4,ARP3,J,J1805,A,8:40,0,0.016223505
2019,9,17,화,ARP3,ARP4,J,J1805,D,7:35,0,0.011017025
2019,9,17,화,ARP3,ARP4,J,J1806,A,10:35,0,0.017511386
2019,9,17,화,ARP4,ARP3,J,J1806,D,9:30,0,0.03950692
2019,9,17,화,ARP4,ARP3,J,J1807,A,10:20,0,0.048059747
2019,9,17,화,ARP3,ARP4,J,J1807,D,9:15,0,0.140268534
2019,9,17,화,ARP3,ARP8,A,A1149,A,20:15,0,0.028576696
2019,9,17,화,ARP8,ARP3,A,A1149,D,19:20,0,0.040159293
2019,9,17,화,ARP3,ARP7,A,A1161,A,7:10,0,0.003003125
2019,9,17,화,ARP7,ARP3,A,A1161,D,6:20,0,0.004997789
2019,9,17,화,ARP3,ARP4,A,A1129,A,20:15,0,0.027669258
2019,9,17,화,ARP4,ARP3,A,A1129,D,19:10,0,0.096511133
2019,9,17,화,ARP8,ARP3,A,A1140,A,9:25,0,0.019606555
2019,9,17,화,ARP3,ARP8,A,A1140,D,8:35,0,0.069455512
2019,9,17,화,ARP3,ARP8,A,A1141,A,10:45,0,0.018330775
2019,9,17,화,ARP8,ARP3,A,A1141,D,9:55,0,0.032433592
2019,9,17,화,ARP9,ARP3,A,A1196,A,11:05,0,0.018564401
2019,9,17,화,ARP3,ARP9,A,A1196,D,10:15,0,0.105494112
2019,9,17,화,ARP9,ARP3,A,A1198,A,15:25,0,0.022314422
2019,9,17,화,ARP3,ARP9,A,A1198,D,14:35,0,0.0982887
2019,9,17,화,ARP4,ARP3,A,A1121,D,9:30,0,0.113112286
2019,9,17,화,ARP3,ARP4,A,A1125,A,14:30,0,0.022871647
2019,9,17,화,ARP4,ARP3,A,A1125,D,13:25,0,0.040526312
2019,9,17,화,ARP4,ARP3,A,A1128,A,18:30,0,0.0448955
2019,9,17,화,ARP3,ARP4,A,A1128,D,17:25,1,0.240135029
2019,9,17,화,ARP8,ARP3,A,A1142,A,12:05,0,0.021331212
2019,9,17,화,ARP3,ARP8,A,A1142,D,11:10,0,0.073095784
2019,9,17,화,ARP3,ARP8,A,A1143,A,13:40,0,0.016279675
2019,9,17,화,ARP8,ARP3,A,A1143,D,12:45,0,0.023038959
2019,9,17,화,ARP3,ARP4,A,A1121,A,10:30,0,0.015777584
2019,9,17,화,ARP3,ARP8,A,A1145,A,15:30,0,0.020851478
2019,9,17,화,ARP8,ARP3,A,A1145,D,14:40,0,0.030577339
2019,9,17,화,ARP3,ARP1,I,I1301,A,7:20,0,0.01293487
2019,9,17,화,ARP1,ARP3,I,I1301,D,6:05,0,0.018939098
2019,9,17,화,ARP8,ARP3,A,A1148,A,18:40,0,0.023449453
2019,9,17,화,ARP3,ARP8,A,A1148,D,17:45,0,0.130287394
2019,9,17,화,ARP1,ARP3,I,I1302,A,8:10,0,0.002332272
2019,9,17,화,ARP3,ARP1,I,I1302,D,7:05,0,0.014948419
2019,9,17,화,ARP8,ARP3,A,A1144,A,14:05,0,0.002841954
2019,9,17,화,ARP3,ARP8,A,A1144,D,13:10,0,0.075943567
2019,9,17,화,ARP3,ARP8,A,A1147,A,18:55,0,0.016334726
2019,9,17,화,ARP8,ARP3,A,A1147,D,18:00,0,0.012787906
2019,9,17,화,ARP4,ARP15,J,J1416,A,20:35,0,0.013974431
2019,9,17,화,ARP15,ARP4,J,J1416,D,19:35,0,0.152869537
2019,9,17,화,ARP7,ARP3,A,A1168,A,21:40,0,0.022978457
2019,9,17,화,ARP3,ARP7,A,A1168,D,20:50,0,0.056084566
2019,9,17,화,ARP3,ARP4,J,J1808,A,12:05,0,0.020247495
2019,9,17,화,ARP4,ARP3,J,J1808,D,11:00,0,0.134599626
2019,9,17,화,ARP4,ARP3,A,A1120,A,9:00,0,0.016080096
2019,9,17,화,ARP3,ARP4,A,A1120,D,8:00,0,0.016187828
2019,9,17,화,ARP4,ARP3,A,A1124,A,12:45,0,0.02148596
2019,9,17,화,ARP3,ARP4,A,A1124,D,11:40,0,0.163299695
2019,9,17,화,ARP4,ARP3,J,J1809,A,14:05,0,0.018998982
2019,9,17,화,ARP3,ARP4,J,J1809,D,13:00,0,0.104019113
2019,9,17,화,ARP3,ARP9,A,A1197,A,12:35,0,0.013870665
2019,9,17,화,ARP9,ARP3,A,A1197,D,11:45,0,0.026530853
2019,9,17,화,ARP3,ARP4,J,J1810,A,16:00,0,0.020979606
2019,9,17,화,ARP4,ARP3,J,J1810,D,14:55,0,0.037851214
2019,9,17,화,ARP8,ARP3,A,A1146,A,17:25,0,0.016035225
2019,9,17,화,ARP3,ARP8,A,A1146,D,16:35,0,0.130067766
2019,9,17,화,ARP3,ARP4,J,J1812,A,18:40,0,0.018420968
2019,9,17,화,ARP4,ARP3,J,J1812,D,17:35,0,0.037716296
2019,9,17,화,ARP4,ARP3,J,J1811,A,16:10,0,0.039706483
2019,9,17,화,ARP3,ARP4,J,J1811,D,15:05,0,0.082564719
2019,9,17,화,ARP4,ARP3,J,J1813,A,17:45,0,0.036433212
2019,9,17,화,ARP3,ARP4,J,J1813,D,16:40,1,0.257670283
2019,9,17,화,ARP3,ARP4,J,J1814,A,19:25,0,0.055077944
2019,9,17,화,ARP4,ARP3,J,J1814,D,18:20,0,0.183058307
2019,9,17,화,ARP3,ARP9,A,A1199,A,16:50,0,0.01493792
2019,9,17,화,ARP9,ARP3,A,A1199,D,16:00,0,0.059882455
2019,9,17,화,ARP3,ARP1,I,I1303,A,7:25,0,0.01293487
2019,9,17,화,ARP1,ARP3,I,I1303,D,6:10,0,0.018939098
2019,9,17,화,ARP1,ARP3,I,I1304,A,9:15,0,0.012895491
2019,9,17,화,ARP3,ARP1,I,I1304,D,8:05,0,0.035759054
2019,9,17,화,ARP3,ARP1,I,I1305,A,8:20,0,0.011159173
2019,9,17,화,ARP1,ARP3,I,I1305,D,7:05,0,0.055040188
2019,9,17,화,ARP1,ARP3,I,I1306,A,9:30,0,0.003340896
2019,9,17,화,ARP3,ARP1,I,I1306,D,8:15,0,0.039871063
2019,9,17,화,ARP3,ARP5,J,J1824,A,14:40,0,0.01127
2019,9,17,화,ARP5,ARP3,J,J1824,D,13:35,0,0.014942383
2019,9,17,화,ARP3,ARP1,I,I1307,A,9:55,0,0.049232133
2019,9,17,화,ARP4,ARP1,B,B1851,A,7:50,0,0.001986067
2019,9,17,화,ARP1,ARP3,I,I1307,D,8:45,0,0.157789066
2019,9,17,화,ARP3,ARP1,I,I1309,A,11:05,0,0.018344389
2019,9,17,화,ARP1,ARP3,I,I1309,D,9:50,0,0.060080949
2019,9,17,화,ARP15,ARP4,J,J1413,A,8:15,0,0.017575879
2019,9,17,화,ARP4,ARP15,J,J1413,D,7:10,0,0.009529175
2019,9,17,화,ARP14,ARP3,J,J1855,A,12:25,0,0.014484393
2019,9,17,화,ARP3,ARP14,J,J1855,D,11:15,0,0.099870466
2019,9,17,화,ARP14,ARP3,J,J1857,A,20:20,0,0.01931191
2019,9,17,화,ARP3,ARP14,J,J1857,D,19:10,0,0.051391084
2019,9,17,화,ARP3,ARP8,J,J1904,A,11:00,0,0.034783836
2019,9,17,화,ARP8,ARP3,J,J1904,D,10:10,0,0.088250019
2019,9,17,화,ARP8,ARP3,J,J1905,A,9:35,0,0.013167531
2019,9,17,화,ARP3,ARP8,J,J1905,D,8:40,0,0.071120933
2019,9,17,화,ARP13,ARP3,J,J1921,A,14:45,0,0.015429948
2019,9,17,화,ARP3,ARP13,J,J1921,D,13:40,0,0.078532182
2019,9,17,화,ARP5,ARP3,J,J1825,A,12:55,0,0.016854268
2019,9,17,화,ARP3,ARP5,J,J1825,D,11:50,0,0.121523082
2019,9,17,화,ARP8,ARP3,J,J1907,A,12:50,0,0.003264477
2019,9,17,화,ARP3,ARP8,J,J1907,D,11:50,0,0.078170069
2019,9,17,화,ARP3,ARP14,J,J1854,A,14:30,0,0.016098795
2019,9,17,화,ARP14,ARP3,J,J1854,D,13:20,0,0.024267346
2019,9,17,화,ARP3,ARP8,J,J1906,A,14:25,0,0.014443956
2019,9,17,화,ARP8,ARP3,J,J1906,D,13:25,0,0.034081381
2019,9,17,화,ARP3,ARP8,J,J1908,A,17:45,0,0.014090118
2019,9,17,화,ARP8,ARP3,J,J1908,D,16:45,0,0.017624771
2019,9,17,화,ARP8,ARP3,J,J1909,A,16:10,0,0.015626784
2019,9,17,화,ARP3,ARP8,J,J1909,D,15:10,0,0.060509309
2019,9,17,화,ARP8,ARP3,J,J1911,A,18:50,0,0.020134062
2019,9,17,화,ARP3,ARP8,J,J1911,D,17:50,0,0.087473668
2019,9,17,화,ARP3,ARP8,J,J1910,A,20:25,0,0.020496087
2019,9,17,화,ARP8,ARP3,J,J1910,D,19:25,0,0.055927634
2019,9,17,화,ARP3,ARP13,J,J1920,A,16:25,0,0.067574404
2019,9,17,화,ARP13,ARP3,J,J1920,D,15:25,0,0.109010868
2019,9,18,수,ARP1,ARP3,L,L1702,A,9:05,0,0.012426056
2019,9,18,수,ARP3,ARP1,L,L1702,D,7:55,0,0.032849468
2019,9,18,수,ARP1,ARP3,L,L1720,A,14:40,0,0.117846832
2019,9,18,수,ARP3,ARP1,L,L1720,D,13:30,1,0.266267478
2019,9,18,수,ARP1,ARP3,L,L1728,A,18:15,0,0.115748003
2019,9,18,수,ARP3,ARP1,L,L1728,D,17:05,1,0.46822235
2019,9,18,수,ARP4,ARP3,L,L1808,A,20:10,0,0.104106762
2019,9,18,수,ARP3,ARP4,L,L1808,D,19:10,0,0.048776023
2019,9,18,수,ARP3,ARP9,J,J1934,A,16:00,0,0.010240464
2019,9,18,수,ARP9,ARP3,J,J1934,D,15:00,0,0.035228577
2019,9,18,수,ARP3,ARP1,L,L1703,A,8:10,0,0.016478227
2019,9,18,수,ARP1,ARP3,L,L1703,D,7:00,0,0.013659006
2019,9,18,수,ARP3,ARP1,L,L1731,A,19:20,0,0.022989754
2019,9,18,수,ARP1,ARP3,L,L1731,D,18:10,0,0.037103798
2019,9,18,수,ARP3,ARP4,L,L1809,A,20:35,0,0.110801324
2019,9,18,수,ARP4,ARP3,L,L1809,D,19:35,1,0.264765948
2019,9,18,수,ARP3,ARP1,L,L1705,A,9:25,0,0.026417982
2019,9,18,수,ARP1,ARP3,L,L1705,D,8:15,0,0.019210935
2019,9,18,수,ARP1,ARP3,L,L1732,A,21:05,0,0.024174718
2019,9,18,수,ARP3,ARP1,L,L1732,D,19:55,0,0.072777152
2019,9,18,수,ARP4,ARP3,L,L1810,A,22:10,1,0.130812898
2019,9,18,수,ARP3,ARP4,L,L1810,D,21:10,1,0.873514175
2019,9,18,수,ARP9,ARP3,J,J1935,A,14:25,0,0.01827991
2019,9,18,수,ARP3,ARP9,J,J1935,D,13:25,0,0.068446077
2019,9,18,수,ARP3,ARP6,J,J1954,A,9:25,0,0.010562412
2019,9,18,수,ARP6,ARP3,J,J1954,D,8:20,0,0.014582736
2019,9,18,수,ARP1,ARP3,L,L1706,A,9:55,0,0.041643947
2019,9,18,수,ARP3,ARP1,L,L1706,D,8:45,0,0.093306221
2019,9,18,수,ARP3,ARP1,L,L1733,A,19:35,0,0.019220367
2019,9,18,수,ARP1,ARP3,L,L1733,D,18:25,0,0.020445937
2019,9,18,수,ARP3,ARP8,L,L1901,A,10:20,0,0.017857794
2019,9,18,수,ARP8,ARP3,L,L1901,D,9:30,0,0.056414623
2019,9,18,수,ARP3,ARP1,L,L1707,A,10:55,0,0.02859336
2019,9,18,수,ARP1,ARP3,L,L1707,D,9:45,0,0.057727206
2019,9,18,수,ARP1,ARP3,L,L1734,A,21:40,0,0.023859782
2019,9,18,수,ARP3,ARP1,L,L1734,D,20:30,0,0.072777152
2019,9,18,수,ARP8,ARP3,L,L1902,A,8:55,0,0.015310709
2019,9,18,수,ARP3,ARP8,L,L1902,D,8:05,0,0.163469553
2019,9,18,수,ARP6,ARP3,J,J1955,A,11:10,0,0.015086325
2019,9,18,수,ARP3,ARP6,J,J1955,D,10:05,0,0.022271058
2019,9,18,수,ARP1,ARP3,L,L1708,A,11:10,0,0.042016223
2019,9,18,수,ARP3,ARP1,L,L1708,D,10:00,0,0.07213866
2019,9,18,수,ARP3,ARP1,L,L1735,A,20:00,1,0.132865041
2019,9,18,수,ARP1,ARP3,L,L1735,D,18:50,1,0.431909651
2019,9,18,수,ARP3,ARP8,L,L1903,A,12:55,0,0.023902321
2019,9,18,수,ARP8,ARP3,L,L1903,D,12:10,0,0.068711855
2019,9,18,수,ARP3,ARP6,J,J1956,A,15:20,0,0.035813004
2019,9,18,수,ARP6,ARP3,J,J1956,D,14:15,0,0.058925886
2019,9,18,수,ARP1,ARP3,L,L1736,A,22:15,0,0.106083319
2019,9,18,수,ARP3,ARP1,L,L1736,D,21:05,1,0.60347265
2019,9,18,수,ARP6,ARP3,J,J1957,A,13:35,0,0.014553349
2019,9,18,수,ARP3,ARP6,J,J1957,D,12:30,0,0.067273855
2019,9,18,수,ARP1,ARP3,L,L1710,A,12:15,0,0.042579938
2019,9,18,수,ARP3,ARP1,L,L1710,D,11:05,0,0.221076548
2019,9,18,수,ARP3,ARP4,L,L1801,A,7:20,0,0.012625716
2019,9,18,수,ARP4,ARP3,L,L1801,D,6:20,0,0.008877453
2019,9,18,수,ARP8,ARP3,L,L1904,A,11:40,0,0.025302866
2019,9,18,수,ARP3,ARP8,L,L1904,D,10:50,1,0.304576635
2019,9,18,수,ARP3,ARP1,L,L1711,A,12:05,0,0.026566627
2019,9,18,수,ARP1,ARP3,L,L1711,D,10:55,0,0.04501741
2019,9,18,수,ARP1,ARP3,L,L1712,A,12:45,0,0.023859782
2019,9,18,수,ARP3,ARP1,L,L1712,D,11:35,0,0.084898911
2019,9,18,수,ARP1,ARP3,L,L1722,A,16:15,0,0.05270483
2019,9,18,수,ARP3,ARP1,L,L1722,D,15:05,1,0.243432105
2019,9,18,수,ARP4,ARP3,L,L1802,A,8:55,0,0.04995437
2019,9,18,수,ARP3,ARP4,L,L1802,D,8:00,0,0.158294916
2019,9,18,수,ARP3,ARP8,L,L1905,A,17:15,0,0.052331496
2019,9,18,수,ARP8,ARP3,L,L1905,D,16:30,0,0.044373315
2019,9,18,수,ARP6,ARP3,J,J1959,A,16:40,0,0.018534856
2019,9,18,수,ARP3,ARP6,J,J1959,D,15:30,0,0.123266228
2019,9,18,수,ARP3,ARP4,L,L1803,A,7:30,0,0.013494047
2019,9,18,수,ARP4,ARP3,L,L1803,D,6:30,0,0.013767134
2019,9,18,수,ARP8,ARP3,L,L1906,A,15:55,0,0.022545449
2019,9,18,수,ARP3,ARP8,L,L1906,D,15:05,0,0.049813718
2019,9,18,수,ARP3,ARP1,L,L1713,A,12:55,0,0.049556099
2019,9,18,수,ARP1,ARP3,L,L1713,D,11:45,0,0.072876617
2019,9,18,수,ARP3,ARP1,L,L1723,A,15:45,0,0.028589809
2019,9,18,수,ARP1,ARP3,L,L1723,D,14:35,0,0.151234969
2019,9,18,수,ARP3,ARP7,L,L1931,A,7:30,0,0.028718567
2019,9,18,수,ARP7,ARP3,L,L1931,D,6:40,0,0.010863441
2019,9,18,수,ARP3,ARP6,J,J1960,A,18:25,0,0.014469521
2019,9,18,수,ARP6,ARP3,J,J1960,D,17:20,0,0.058661304
2019,9,18,수,ARP3,ARP1,L,L1715,A,14:00,0,0.117493771
2019,9,18,수,ARP1,ARP3,L,L1715,D,12:50,1,0.410951555
2019,9,18,수,ARP3,ARP1,L,L1725,A,16:25,1,0.13093628
2019,9,18,수,ARP1,ARP3,L,L1725,D,15:15,1,0.254732788
2019,9,18,수,ARP4,ARP3,L,L1804,A,15:50,0,0.113938719
2019,9,18,수,ARP3,ARP4,L,L1804,D,14:45,0,0.198845342
2019,9,18,수,ARP7,ARP3,L,L1932,A,19:00,0,0.015133301
2019,9,18,수,ARP3,ARP7,L,L1932,D,18:10,0,0.035494566
2019,9,18,수,ARP3,ARP10,M,M1361,A,11:25,0,0.029839398
2019,9,18,수,ARP10,ARP3,M,M1361,D,9:50,1,0.502772272
2019,9,18,수,ARP1,ARP3,L,L1726,A,17:30,0,0.051273644
2019,9,18,수,ARP3,ARP1,L,L1726,D,16:20,0,0.159448192
2019,9,18,수,ARP3,ARP10,M,M1363,A,18:10,0,0.057904493
2019,9,18,수,ARP10,ARP3,M,M1363,D,16:50,0,0.073849194
2019,9,18,수,ARP3,ARP1,L,L1717,A,14:30,0,0.114541039
2019,9,18,수,ARP1,ARP3,L,L1717,D,13:20,0,0.095876686
2019,9,18,수,ARP3,ARP1,L,L1727,A,18:35,0,0.043237913
2019,9,18,수,ARP1,ARP3,L,L1727,D,17:25,0,0.041109268
2019,9,18,수,ARP3,ARP4,L,L1805,A,10:35,0,0.100935385
2019,9,18,수,ARP4,ARP3,L,L1805,D,9:35,1,0.31276536
2019,9,18,수,ARP4,ARP3,L,L1806,A,19:05,0,0.116409495
2019,9,18,수,ARP3,ARP4,L,L1806,D,18:05,1,0.241864532
2019,9,18,수,ARP3,ARP1,L,L1701,A,7:30,0,0.002349885
2019,9,18,수,ARP1,ARP3,L,L1701,D,6:20,0,0.011102667
2019,9,18,수,ARP1,ARP3,L,L1718,A,13:55,0,0.025692178
2019,9,18,수,ARP3,ARP1,L,L1718,D,12:45,0,0.099472329
2019,9,18,수,ARP3,ARP4,L,L1807,A,17:30,0,0.104985334
2019,9,18,수,ARP4,ARP3,L,L1807,D,16:25,0,0.131825164
2019,9,18,수,ARP1,ARP4,B,B1850,A,21:00,0,0.02390507
2019,9,18,수,ARP4,ARP1,B,B1850,D,20:05,1,0.373980284
2019,9,18,수,ARP1,ARP5,J,J1607,A,13:10,0,0.008643859
2019,9,18,수,ARP5,ARP1,J,J1607,D,12:10,0,0.016157337
2019,9,18,수,ARP5,ARP1,J,J1608,A,14:50,0,0.01272599
2019,9,18,수,ARP1,ARP5,J,J1608,D,13:50,0,0.014840025
2019,9,18,수,ARP9,ARP1,J,J1334,A,9:40,0,0.003519429
2019,9,18,수,ARP1,ARP9,J,J1334,D,8:40,0,0.033343449
2019,9,18,수,ARP1,ARP5,J,J1609,A,16:30,0,0.025727471
2019,9,18,수,ARP5,ARP1,J,J1609,D,15:30,0,0.011318011
2019,9,18,수,ARP8,ARP1,A,A1703,A,10:30,0,0.012140575
2019,9,18,수,ARP1,ARP8,A,A1703,D,9:35,0,0.022142911
2019,9,18,수,ARP5,ARP1,J,J1610,A,18:10,0,0.015723046
2019,9,18,수,ARP1,ARP5,J,J1610,D,17:10,0,0.024061065
2019,9,18,수,ARP1,ARP8,A,A1704,A,11:55,0,0.022356777
2019,9,18,수,ARP8,ARP1,A,A1704,D,11:00,0,0.029913753
2019,9,18,수,ARP8,ARP1,A,A1707,A,16:50,0,0.022530623
2019,9,18,수,ARP1,ARP8,A,A1707,D,16:00,0,0.038352631
2019,9,18,수,ARP1,ARP5,J,J1611,A,19:50,0,0.011227137
2019,9,18,수,ARP5,ARP1,J,J1611,D,18:50,0,0.009288465
2019,9,18,수,ARP1,ARP8,A,A1708,A,18:10,0,0.044466369
2019,9,18,수,ARP8,ARP1,A,A1708,D,17:20,0,0.0387103
2019,9,18,수,ARP9,ARP1,J,J1336,A,18:10,0,0.012375937
2019,9,18,수,ARP1,ARP9,J,J1336,D,17:10,0,0.022654383
2019,9,18,수,ARP5,ARP1,J,J1612,A,21:05,0,0.012673891
2019,9,18,수,ARP1,ARP5,J,J1612,D,20:05,0,0.02160568
2019,9,18,수,ARP1,ARP9,J,J1337,A,19:50,0,0.010427619
2019,9,18,수,ARP9,ARP1,J,J1337,D,18:50,0,0.013352433
2019,9,18,수,ARP12,ARP1,J,J1634,A,7:50,0,0.015329219
2019,9,18,수,ARP1,ARP12,J,J1634,D,6:50,0,0.040106747
2019,9,18,수,ARP9,ARP1,A,A1733,A,13:30,0,0.020682432
2019,9,18,수,ARP1,ARP9,A,A1733,D,12:35,0,0.039450672
2019,9,18,수,ARP4,ARP1,B,B1851,A,8:00,0,0.001930858
2019,9,18,수,ARP1,ARP4,B,B1851,D,7:00,0,0.018273845
2019,9,18,수,ARP1,ARP12,J,J1635,A,9:25,0,0.03390713
2019,9,18,수,ARP12,ARP1,J,J1635,D,8:25,0,0.069643416
2019,9,18,수,ARP1,ARP9,A,A1734,A,15:00,0,0.019675562
